Diseases & Risk Factors,Country Name,Gender,Numeric,Confidence_Range,Year_Bin,Numeric_log,Gender_Disease,Numeric_scaled
Obesity/unhealthy diet,Nepal,Females,0.86738039,1.1846214499999999,2000s,0.6245365877808912,Females_Obesity/unhealthy diet,-0.3421329870683632
Obesity/unhealthy diet,Nepal,Males,0.59345029,1.1753511,2000s,0.46590165890702073,Males_Obesity/unhealthy diet,-0.3421583549220842
Obesity/unhealthy diet,Nepal,Females,0.92550358,1.19777577,2000s,0.6551875335284338,Females_Obesity/unhealthy diet,-0.34212760445220775
Obesity/unhealthy diet,Nepal,Males,0.61745048,1.1710760900000001,2000s,0.4808511317774339,Males_Obesity/unhealthy diet,-0.34215613233570463
Obesity/unhealthy diet,Nepal,Females,0.98253908,1.21115006,2000s,0.6843783868168146,Females_Obesity/unhealthy diet,-0.3421223225637957
Obesity/unhealthy diet,Nepal,Males,0.63843615,1.1725618299999998,2000s,0.4937422198286249,Males_Obesity/unhealthy diet,-0.3421541889150773
Obesity/unhealthy diet,Nepal,Females,1.039061,1.25026855,2000s,0.7124894077706219,Females_Obesity/unhealthy diet,-0.3421170882365035
Obesity/unhealthy diet,Nepal,Males,0.65606735,1.17001386,2000s,0.5044457254259093,Males_Obesity/unhealthy diet,-0.3421525561419628
Obesity/unhealthy diet,Nepal,Females,1.0922398,1.27018322,2000s,0.7382351667845382,Females_Obesity/unhealthy diet,-0.3421121635056344
Obesity/unhealthy diet,Nepal,Males,0.67129843,1.1418096199999999,2000s,0.5136008273238012,Males_Obesity/unhealthy diet,-0.34215114563683957
Obesity/unhealthy diet,Nepal,Females,1.1403972,1.27691388,2000s,0.760991419287459,Females_Obesity/unhealthy diet,-0.3421077037917191
Obesity/unhealthy diet,Nepal,Males,0.68499399,1.1353074900000002,2000s,0.5217619970323856,Males_Obesity/unhealthy diet,-0.34214987733166724
Obesity/unhealthy diet,Nepal,Females,1.1852333,1.2927889600000002,2000s,0.7817225963030514,Females_Obesity/unhealthy diet,-0.34210355165354145
Obesity/unhealthy diet,Nepal,Males,0.69744359,1.11686682,2010s,0.529123348676159,Males_Obesity/unhealthy diet,-0.34214872441115324
Obesity/unhealthy diet,Nepal,Females,1.2287113,1.33999152,2010s,0.8014235260511875,Females_Obesity/unhealthy diet,-0.34209952528497484
Obesity/unhealthy diet,Nepal,Males,0.71009141,1.10855661,2010s,0.5365468252261908,Males_Obesity/unhealthy diet,-0.34214755313407325
Obesity/unhealthy diet,Nepal,Females,1.2726649,1.38674016,2010s,0.8209531076932368,Females_Obesity/unhealthy diet,-0.34209545487250353
Obesity/unhealthy diet,Nepal,Males,0.72300793,1.1121396300000002,2010s,0.5440715599728102,Males_Obesity/unhealthy diet,-0.34214635697348356
Obesity/unhealthy diet,Nepal,Females,1.3181021,1.4436046500000002,2010s,0.8407487905394269,Females_Obesity/unhealthy diet,-0.34209124706823857
Obesity/unhealthy diet,Nepal,Males,0.73590311,1.14052014,2010s,0.5515278024686174,Males_Obesity/unhealthy diet,-0.342145162789128
Obesity/unhealthy diet,Nepal,Females,1.3647877,1.5393903200000003,2010s,0.8606882504726978,Females_Obesity/unhealthy diet,-0.34208692365335397
Obesity/unhealthy diet,Nepal,Males,0.7490776,1.17149404,2010s,0.5590885632626311,Males_Obesity/unhealthy diet,-0.3421439427387021
Obesity/unhealthy diet,Nepal,Females,1.4120102,1.65838726,2010s,0.8804605077117189,Females_Obesity/unhealthy diet,-0.34208255051775355
Obesity/unhealthy diet,Nepal,Males,0.76288776,1.24115587,2010s,0.5669532371803463,Males_Obesity/unhealthy diet,-0.34214266382076375
Obesity/unhealthy diet,Nepal,Females,1.4612723,1.7847853100000002,2010s,0.9006784113669227,Females_Obesity/unhealthy diet,-0.34207798850084925
Obesity/unhealthy diet,Nepal,Males,0.77991378,1.3230940100000002,2010s,0.576564924928579,Males_Obesity/unhealthy diet,-0.3421410870915733
Obesity/unhealthy diet,Nepal,Females,1.514492,1.95672845,2010s,0.9220707950777939,Females_Obesity/unhealthy diet,-0.3420730599823525
Obesity/unhealthy diet,Nepal,Males,0.80143102,1.46511287,2010s,0.5885813601592905,Males_Obesity/unhealthy diet,-0.34213909444382556
Obesity/unhealthy diet,Nepal,Females,1.5717091,2.14371752,2010s,0.9445706973349297,Females_Obesity/unhealthy diet,-0.3420677612765033
Obesity/unhealthy diet,Nepal,Males,0.82798069,1.6391713399999999,2010s,0.6032119095188341,Males_Obesity/unhealthy diet,-0.34213663575766845
Obesity/unhealthy diet,Nepal,Females,1.6342495,2.36902681,2010s,0.9685983216901364,Females_Obesity/unhealthy diet,-0.3420619695956371
Obesity/unhealthy diet,Nepal,Males,0.85955672,1.8205527,2010s,0.6203381367411257,Males_Obesity/unhealthy diet,-0.34213371159522654
Obesity/unhealthy diet,Nepal,Females,1.7022947,2.64624437,2010s,0.9941013009481082,Females_Obesity/unhealthy diet,-0.3420556681315774
Obesity/unhealthy diet,Nepal,Males,0.89628976,2.0721452599999997,,0.6398992191601927,Males_Obesity/unhealthy diet,-0.34213030985739107
Obesity/unhealthy diet,Nepal,Females,1.7777901,2.95914935,,1.0216556835221422,Females_Obesity/unhealthy diet,-0.34204867672660294
Obesity/unhealthy diet,Nepal,Males,0.94182314,2.41935931,,0.6636272946611501,Males_Obesity/unhealthy diet,-0.34212609314618164
Obesity/unhealthy diet,Nepal,Females,1.8632505,3.3421728500000003,,1.0519575179224085,Females_Obesity/unhealthy diet,-0.34204076249254783
Obesity/unhealthy diet,Nepal,Males,4.4374783,7.238255799999999,1990s,1.6933154056022415,Males_Obesity/unhealthy diet,-0.34180237089456406
Obesity/unhealthy diet,Nepal,Females,3.3409651,6.0076202,1990s,1.4680966966629316,Females_Obesity/unhealthy diet,-0.3419039157283034
Obesity/unhealthy diet,Nepal,Males,4.6314038,7.4562036,2000s,1.7283587538772422,Males_Obesity/unhealthy diet,-0.3417844120294493
Obesity/unhealthy diet,Nepal,Females,3.5640746,6.2439206,2000s,1.5182157771773765,Females_Obesity/unhealthy diet,-0.3418832542195472
Obesity/unhealthy diet,Nepal,Males,4.8136774,7.6284228,2000s,1.7602133138411313,Males_Obesity/unhealthy diet,-0.3417675322122186
Obesity/unhealthy diet,Nepal,Females,3.8016621,6.4843925,2000s,1.5689621288092697,Females_Obesity/unhealthy diet,-0.3418612519461718
Obesity/unhealthy diet,Nepal,Males,4.9785413,7.7605199,2000s,1.7881766084409498,Males_Obesity/unhealthy diet,-0.3417522646556446
Obesity/unhealthy diet,Nepal,Females,4.0528245,6.684218699999999,2000s,1.6199473938641373,Females_Obesity/unhealthy diet,-0.34183799254158864
Obesity/unhealthy diet,Nepal,Males,5.1209681,7.900940800000001,2000s,1.811720270288615,Males_Obesity/unhealthy diet,-0.3417390749323234
Obesity/unhealthy diet,Nepal,Females,4.3153439,6.9189437,2000s,1.6705977133695809,Females_Obesity/unhealthy diet,-0.3418136813989354
Obesity/unhealthy diet,Nepal,Males,5.2349534,7.9766173,2000s,1.8301711051666198,Males_Obesity/unhealthy diet,-0.341728519091922
Obesity/unhealthy diet,Nepal,Females,4.5866597,7.2473826,2000s,1.7203815593683434,Females_Obesity/unhealthy diet,-0.34178855564778
Obesity/unhealthy diet,Nepal,Males,5.3179298,7.9850162000000005,2000s,1.8433915912070535,Males_Obesity/unhealthy diet,-0.34172083489373606
Obesity/unhealthy diet,Nepal,Females,4.8644859,7.5668883,2000s,1.7689148226794909,Females_Obesity/unhealthy diet,-0.341762826987799
Obesity/unhealthy diet,Nepal,Males,5.3750589,7.941917100000001,2000s,1.8523933302174949,Males_Obesity/unhealthy diet,-0.3417155443373058
Obesity/unhealthy diet,Nepal,Females,5.1523633,7.8548706,2000s,1.8168362844259158,Females_Obesity/unhealthy diet,-0.3417361675160112
Obesity/unhealthy diet,Nepal,Males,5.4128904,7.992196900000001,2000s,1.8583100897353275,Males_Obesity/unhealthy diet,-0.3417120408743492
Obesity/unhealthy diet,Nepal,Females,5.446298,8.236142,2000s,1.863506012544954,Females_Obesity/unhealthy diet,-0.3417089470956444
Obesity/unhealthy diet,Nepal,Males,5.4406047,8.0534304,2000s,1.8626224332236945,Males_Obesity/unhealthy diet,-0.34170947433526355
Obesity/unhealthy diet,Nepal,Females,5.7456095,8.5726944,2000s,1.908891848809232,Females_Obesity/unhealthy diet,-0.3416812287457844
Obesity/unhealthy diet,Nepal,Males,5.4664493,7.9184336,2000s,1.8666271634341678,Males_Obesity/unhealthy diet,-0.3417070809435469
Obesity/unhealthy diet,Nepal,Females,6.0518745,8.9149824,2000s,1.9532934680074423,Females_Obesity/unhealthy diet,-0.3416528664529226
Obesity/unhealthy diet,Nepal,Males,5.490024,7.916730300000001,2010s,1.8702662287060794,Males_Obesity/unhealthy diet,-0.3417048977605337
Obesity/unhealthy diet,Nepal,Females,6.3678913,9.1410279,2010s,1.9971315458582946,Females_Obesity/unhealthy diet,-0.3416236010747996
Obesity/unhealthy diet,Nepal,Males,5.513991,7.9764368,2010s,1.8739523252135417,Males_Obesity/unhealthy diet,-0.34170267824778167
Obesity/unhealthy diet,Nepal,Females,6.6972986,9.443345,2010s,2.040869436135155,Females_Obesity/unhealthy diet,-0.3415930956422056
Obesity/unhealthy diet,Nepal,Males,5.5428274,8.0296687,2010s,1.8783693962029653,Males_Obesity/unhealthy diet,-0.3417000077943447
Obesity/unhealthy diet,Nepal,Females,7.0435226,9.8077764,2010s,2.0848671215664143,Females_Obesity/unhealthy diet,-0.34156103286492523
Obesity/unhealthy diet,Nepal,Males,5.5787094,8.0733155,2010s,1.8838385862816671,Males_Obesity/unhealthy diet,-0.3416966848687983
Obesity/unhealthy diet,Nepal,Females,7.4054502,10.1189278,2010s,2.1288803287812597,Females_Obesity/unhealthy diet,-0.34152751582384655
Obesity/unhealthy diet,Nepal,Males,5.6247428,8.1223894,2010s,1.8908115484771582,Males_Obesity/unhealthy diet,-0.3416924218522204
Obesity/unhealthy diet,Nepal,Females,7.7847011,10.4882596,2010s,2.173011697155852,Females_Obesity/unhealthy diet,-0.3414923945233588
Obesity/unhealthy diet,Nepal,Males,5.6862932,8.1650004,2010s,1.900059639863202,Males_Obesity/unhealthy diet,-0.3416867218523165
Obesity/unhealthy diet,Nepal,Females,8.1886686,10.9897406,2010s,2.217971051008236,Females_Obesity/unhealthy diet,-0.34145498429188725
Obesity/unhealthy diet,Nepal,Males,5.7664614,8.3923278,2010s,1.9119782619441479,Males_Obesity/unhealthy diet,-0.34167929771319977
Obesity/unhealthy diet,Nepal,Females,8.6218201,11.5414891,2010s,2.2640334463658305,Females_Obesity/unhealthy diet,-0.3414148714167741
Obesity/unhealthy diet,Nepal,Males,5.862679,8.624582,2010s,1.9260978902841797,Males_Obesity/unhealthy diet,-0.3416703872867728
Obesity/unhealthy diet,Nepal,Females,9.0819515,12.1293638,2010s,2.310746845095407,Females_Obesity/unhealthy diet,-0.3413722600131802
Obesity/unhealthy diet,Nepal,Males,5.9707768,8.9093023,2010s,1.9417266676298786,Males_Obesity/unhealthy diet,-0.34166037667027627
Obesity/unhealthy diet,Nepal,Females,9.5694341,12.670030700000002,2010s,2.357966260132931,Females_Obesity/unhealthy diet,-0.34132711569611424
Obesity/unhealthy diet,Nepal,Males,6.0905173,9.300764299999999,2010s,1.9587582998006394,Males_Obesity/unhealthy diet,-0.3416492878578804
Obesity/unhealthy diet,Nepal,Females,10.081959,13.3458838,2010s,2.405318470745118,Females_Obesity/unhealthy diet,-0.3412796522859539
Obesity/unhealthy diet,Nepal,Males,6.2214553,9.7083423,,1.977056497690173,Males_Obesity/unhealthy diet,-0.3416371620782362
Obesity/unhealthy diet,Nepal,Females,10.622459,14.180671199999999,,2.4529393469360277,Females_Obesity/unhealthy diet,-0.34122959818479387
Obesity/unhealthy diet,Nepal,Males,6.3644528,10.1882035,,1.9966647498020664,Males_Obesity/unhealthy diet,-0.34162391950408144
Obesity/unhealthy diet,Nepal,Females,11.191379,15.0805836,,2.5007290626076872,Females_Obesity/unhealthy diet,-0.3411769121917652
Obesity/unhealthy diet,Nepal,Males,0.9219015,3.275943593,1990s,0.6533150605355698,Males_Obesity/unhealthy diet,-0.342127938030148
Obesity/unhealthy diet,Nepal,Females,1.6494811,4.70972213,1990s,0.9743638095038365,Females_Obesity/unhealthy diet,-0.3420605590423582
Obesity/unhealthy diet,Nepal,Males,0.97617442,3.4054063400000003,2000s,0.681162864660946,Males_Obesity/unhealthy diet,-0.3421229119760723
Obesity/unhealthy diet,Nepal,Females,1.759493,4.93352843,2000s,1.015046967202772,Females_Obesity/unhealthy diet,-0.3420503711667404
Obesity/unhealthy diet,Nepal,Males,1.0302224,3.5283917999999996,2000s,0.7081453437030507,Males_Obesity/unhealthy diet,-0.3421179067530225
Obesity/unhealthy diet,Nepal,Females,1.8748388,5.16471068,2000s,1.0559966031121395,Females_Obesity/unhealthy diet,-0.3420396893344711
Obesity/unhealthy diet,Nepal,Males,1.0825789,3.6211608500000003,2000s,0.7336069814960223,Males_Obesity/unhealthy diet,-0.3421130581729163
Obesity/unhealthy diet,Nepal,Females,1.9948125,5.4263828300000005,2000s,1.0968816252671116,Females_Obesity/unhealthy diet,-0.3420285789261152
Obesity/unhealthy diet,Nepal,Males,1.1325696,3.6956954200000003,2000s,0.7573276376002182,Males_Obesity/unhealthy diet,-0.34210842868252805
Obesity/unhealthy diet,Nepal,Females,2.1171901,5.64111454,2000s,1.1369319870551116,Females_Obesity/unhealthy diet,-0.34201724589971355
Obesity/unhealthy diet,Nepal,Males,1.1781712,3.79904754,2000s,0.7784856256456774,Males_Obesity/unhealthy diet,-0.3421042056536669
Obesity/unhealthy diet,Nepal,Females,2.2405222,5.87740386,2000s,1.1757344896567976,Females_Obesity/unhealthy diet,-0.3420058244798991
Obesity/unhealthy diet,Nepal,Males,1.219921,3.8453633600000003,2000s,0.7974716096654206,Males_Obesity/unhealthy diet,-0.3421003393285742
Obesity/unhealthy diet,Nepal,Females,2.3621012,6.1398288700000005,2000s,1.2125661356636737,Females_Obesity/unhealthy diet,-0.3419945654094737
Obesity/unhealthy diet,Nepal,Males,1.2575718,3.9754884099999996,2000s,0.8142898108973629,Males_Obesity/unhealthy diet,-0.3420968525997084
Obesity/unhealthy diet,Nepal,Females,2.4838941,6.42083055,2000s,1.2481506624318448,Females_Obesity/unhealthy diet,-0.341983286530404
Obesity/unhealthy diet,Nepal,Males,1.291207,4.00914842,2000s,0.8290787529471202,Males_Obesity/unhealthy diet,-0.342093737743643
Obesity/unhealthy diet,Nepal,Females,2.6015753,6.62066822,2000s,1.281371333083731,Females_Obesity/unhealthy diet,-0.3419723884236705
Obesity/unhealthy diet,Nepal,Males,1.3220326,4.0765275,2000s,0.8424429227981616,Males_Obesity/unhealthy diet,-0.34209088307629665
Obesity/unhealthy diet,Nepal,Females,2.711308,6.77857989,2000s,1.311384375131343,Females_Obesity/unhealthy diet,-0.34196222640393625
Obesity/unhealthy diet,Nepal,Males,1.350551,4.172195540000001,2000s,0.8546497687578285,Males_Obesity/unhealthy diet,-0.34208824207189603
Obesity/unhealthy diet,Nepal,Females,2.8145686,6.996838179999999,2000s,1.3388275783948256,Females_Obesity/unhealthy diet,-0.34195266374617816
Obesity/unhealthy diet,Nepal,Males,1.3758112,4.265875360000001,2010s,0.8653389370637226,Males_Obesity/unhealthy diet,-0.3420859027997293
Obesity/unhealthy diet,Nepal,Females,2.9135207,7.22622876,2010s,1.3644374036316722,Females_Obesity/unhealthy diet,-0.34194350008582036
Obesity/unhealthy diet,Nepal,Males,1.3992701,4.3373148399999994,2010s,0.8751645660985136,Males_Obesity/unhealthy diet,-0.34208373034061046
Obesity/unhealthy diet,Nepal,Females,3.0103598,7.421219870000001,2010s,1.3888809629791548,Females_Obesity/unhealthy diet,-0.34193453210412256
Obesity/unhealthy diet,Nepal,Males,1.4213125,4.33506141,2010s,0.8843097485189774,Males_Obesity/unhealthy diet,-0.3420816890593535
Obesity/unhealthy diet,Nepal,Females,3.1066159,7.66562138,2010s,1.4125993073478667,Females_Obesity/unhealthy diet,-0.34192561811232486
Obesity/unhealthy diet,Nepal,Males,1.4433205,4.35810258,2010s,0.8933579748292078,Males_Obesity/unhealthy diet,-0.3420796509637784
Obesity/unhealthy diet,Nepal,Females,3.203287,7.84561484,2010s,1.4358668382503437,Females_Obesity/unhealthy diet,-0.34191666568860857
Obesity/unhealthy diet,Nepal,Males,1.4679662,4.50181515,2010s,0.9033944106495221,Males_Obesity/unhealthy diet,-0.34207736859863325
Obesity/unhealthy diet,Nepal,Females,3.3013068,8.0594439,2010s,1.4589188835058897,Females_Obesity/unhealthy diet,-0.34190758836578733
Obesity/unhealthy diet,Nepal,Males,1.4960879,4.57834746,2010s,0.9147246662332541,Males_Obesity/unhealthy diet,-0.3420747643314425
Obesity/unhealthy diet,Nepal,Females,3.4050487,8.41374415,2010s,1.482751314945645,Females_Obesity/unhealthy diet,-0.3418979811362644
Obesity/unhealthy diet,Nepal,Males,1.5303319,4.67407897,2010s,0.9283504799060792,Males_Obesity/unhealthy diet,-0.34207159309621565
Obesity/unhealthy diet,Nepal,Females,3.5166223,8.72015324,2010s,1.5077644357311266,Females_Obesity/unhealthy diet,-0.34188764863624366
Obesity/unhealthy diet,Nepal,Males,1.5706986,4.9285159,2010s,0.9441776907621501,Males_Obesity/unhealthy diet,-0.34206785485590985
Obesity/unhealthy diet,Nepal,Females,3.6345214,9.1645984,2010s,1.533532935865435,Females_Obesity/unhealthy diet,-0.3418767303504378
Obesity/unhealthy diet,Nepal,Males,1.6171899,5.1542568200000005,2010s,0.9621011849199542,Males_Obesity/unhealthy diet,-0.3420635494345717
Obesity/unhealthy diet,Nepal,Females,3.7601519,9.67074708,2010s,1.560279579498865,Females_Obesity/unhealthy diet,-0.3418650960826195
Obesity/unhealthy diet,Nepal,Males,1.6710809,5.39199998,2010s,0.9824832219506855,Males_Obesity/unhealthy diet,-0.3420585587489739
Obesity/unhealthy diet,Nepal,Females,3.8929433,10.17504734,2010s,1.5877940242570128,Females_Obesity/unhealthy diet,-0.34185279866510093
Obesity/unhealthy diet,Nepal,Males,1.7313112,5.62285494,,1.0047817869333773,Males_Obesity/unhealthy diet,-0.34205298099961384
Obesity/unhealthy diet,Nepal,Females,4.0338885,10.57328196,,1.6161927470836353,Females_Obesity/unhealthy diet,-0.3418397461483593
Obesity/unhealthy diet,Nepal,Males,1.7995449,6.05719405,,1.0294568682565117,Males_Obesity/unhealthy diet,-0.3420466620791285
Obesity/unhealthy diet,Nepal,Females,4.1825619,11.06369825,,1.6452995092989187,Females_Obesity/unhealthy diet,-0.3418259779459479
Obesity/unhealthy diet,Nepal,Males,8.131941523,1.5957691090000008,1990s,2.211778325120984,Males_Obesity/unhealthy diet,-0.34146023761816047
Obesity/unhealthy diet,Nepal,Females,7.668119063,1.19324691,1990s,2.159651819505018,Females_Obesity/unhealthy diet,-0.3415031908398684
Obesity/unhealthy diet,Nepal,Males,8.196624455,1.5834154510000005,2000s,2.218836509662911,Males_Obesity/unhealthy diet,-0.3414542475237633
Obesity/unhealthy diet,Nepal,Females,7.720485829,1.2055402420000005,2000s,2.1656749507037647,Females_Obesity/unhealthy diet,-0.34149834130905843
Obesity/unhealthy diet,Nepal,Males,8.279263802,1.5583304640000009,2000s,2.2277822119701503,Males_Obesity/unhealthy diet,-0.34144659453905557
Obesity/unhealthy diet,Nepal,Females,7.790216791,1.201470153999999,2000s,2.1736393747604126,Females_Obesity/unhealthy diet,-0.3414918837315821
Obesity/unhealthy diet,Nepal,Males,8.372547275,1.5655284379999994,2000s,2.2377849136269456,Males_Obesity/unhealthy diet,-0.3414379558334235
Obesity/unhealthy diet,Nepal,Females,7.870825447,1.2150687689999993,2000s,2.1827678525327743,Females_Obesity/unhealthy diet,-0.3414844188031422
Obesity/unhealthy diet,Nepal,Males,8.469145502,1.5657789690000001,2000s,2.248038671025453,Males_Obesity/unhealthy diet,-0.34142901015825955
Obesity/unhealthy diet,Nepal,Females,7.955768989,1.249669838,2000s,2.1922979044109834,Females_Obesity/unhealthy diet,-0.3414765524337728
Obesity/unhealthy diet,Nepal,Males,8.561632551,1.557624487,2000s,2.2577584814170097,Males_Obesity/unhealthy diet,-0.3414204452070909
Obesity/unhealthy diet,Nepal,Females,8.038404096,1.245509061,2000s,2.2014826207663116,Females_Obesity/unhealthy diet,-0.34146889984171885
Obesity/unhealthy diet,Nepal,Males,8.664816228,1.553607822000001,2000s,2.2684920983046646,Males_Obesity/unhealthy diet,-0.34141088967294364
Obesity/unhealthy diet,Nepal,Females,8.133735729,1.2334982000000005,2000s,2.211974781675101,Females_Obesity/unhealthy diet,-0.3414600714620668
Obesity/unhealthy diet,Nepal,Males,8.784634034,1.5666784380000003,2000s,2.2808131994332346,Males_Obesity/unhealthy diet,-0.3413997937014685
Obesity/unhealthy diet,Nepal,Females,8.246741831,1.2612400509999997,2000s,2.2242712549887096,Females_Obesity/unhealthy diet,-0.3414496063022866
Obesity/unhealthy diet,Nepal,Males,8.900188248,1.5733226659999993,2000s,2.2925537719092572,Males_Obesity/unhealthy diet,-0.341389092568597
Obesity/unhealthy diet,Nepal,Females,8.355712567,1.2408263770000003,2000s,2.2359871264671956,Females_Obesity/unhealthy diet,-0.34143951484577734
Obesity/unhealthy diet,Nepal,Males,8.990292684,1.5744097890000006,2000s,2.3016138899289906,Males_Obesity/unhealthy diet,-0.3413807482641483
Obesity/unhealthy diet,Nepal,Females,8.438841421,1.2623087639999993,2000s,2.244833241799094,Females_Obesity/unhealthy diet,-0.3414318165292789
Obesity/unhealthy diet,Nepal,Males,9.033463233,1.5721251909999996,2000s,2.3059258298135425,Males_Obesity/unhealthy diet,-0.34137675036770654
Obesity/unhealthy diet,Nepal,Females,8.474127595,1.269343396,2000s,2.2485646723230492,Females_Obesity/unhealthy diet,-0.3414285487814103
Obesity/unhealthy diet,Nepal,Males,9.043995127,1.5401112070000007,2010s,2.306974956129948,Males_Obesity/unhealthy diet,-0.3413757750402548
Obesity/unhealthy diet,Nepal,Females,8.475370232,1.239290874,2010s,2.2486958248225113,Females_Obesity/unhealthy diet,-0.34142843370448506
Obesity/unhealthy diet,Nepal,Males,9.051262166,1.511393330999999,2010s,2.307698215276206,Males_Obesity/unhealthy diet,-0.3413751020613367
Obesity/unhealthy diet,Nepal,Females,8.472468688,1.200287619,2010s,2.2483895583364037,Females_Obesity/unhealthy diet,-0.34142870240786505
Obesity/unhealthy diet,Nepal,Males,9.05601964,1.5257404049999987,2010s,2.3081714243488873,Males_Obesity/unhealthy diet,-0.3413746614857865
Obesity/unhealthy diet,Nepal,Females,8.467529385,1.221934623000001,2010s,2.2478679845650724,Females_Obesity/unhealthy diet,-0.34142915982205935
Obesity/unhealthy diet,Nepal,Males,9.059050914,1.5298513109999998,2010s,2.3084728176763236,Males_Obesity/unhealthy diet,-0.34137438076849613
Obesity/unhealthy diet,Nepal,Females,8.462634684,1.241719797,2010s,2.2473508521100927,Females_Obesity/unhealthy diet,-0.3414296131057948
Obesity/unhealthy diet,Nepal,Males,9.061136564,1.5631398870000002,2010s,2.308680136818827,Males_Obesity/unhealthy diet,-0.34137418762263844
Obesity/unhealthy diet,Nepal,Females,8.459848085,1.2299863469999988,2010s,2.247056324266769,Females_Obesity/unhealthy diet,-0.34142987116445944
Obesity/unhealthy diet,Nepal,Males,9.061436041,1.5490416299999996,2010s,2.3087099020984363,Males_Obesity/unhealthy diet,-0.34137415988896214
Obesity/unhealthy diet,Nepal,Females,8.459493894,1.2103306249999992,2010s,2.2470188820554666,Females_Obesity/unhealthy diet,-0.341429903965037
Obesity/unhealthy diet,Nepal,Males,9.060881867,1.5653426320000001,2010s,2.308654821565202,Males_Obesity/unhealthy diet,-0.3413742112093719
Obesity/unhealthy diet,Nepal,Females,8.459567731,1.2113137750000007,2010s,2.247026687622303,Females_Obesity/unhealthy diet,-0.3414298971272115
Obesity/unhealthy diet,Nepal,Males,9.061328229,1.5605189670000001,2010s,2.308699186672011,Males_Obesity/unhealthy diet,-0.34137416987311153
Obesity/unhealthy diet,Nepal,Females,8.459410695,1.2134146129999994,2010s,2.2470100867259473,Females_Obesity/unhealthy diet,-0.3414299116698495
Obesity/unhealthy diet,Nepal,Males,9.062114994,1.5704986399999985,2010s,2.3087773805468546,Males_Obesity/unhealthy diet,-0.3413740970131395
Obesity/unhealthy diet,Nepal,Females,8.459234921,1.2144289789999991,2010s,2.2469915046346527,Females_Obesity/unhealthy diet,-0.341429927947758
Physical inactivity,Nepal,Males,25823.24,30416.09,1990s,10.159068864706787,Males_Physical inactivity,2.0492003178244946
Physical inactivity,Nepal,Females,32781.62,39155.06999999999,1990s,10.39765377588847,Females_Physical inactivity,2.693595241839485
Physical inactivity,Nepal,Males,26448.76,30901.47,2000s,10.183002363521272,Males_Physical inactivity,2.107127868902454
Physical inactivity,Nepal,Females,33088.54,38868.38,2000s,10.406972499338222,Females_Physical inactivity,2.722018192307652
Physical inactivity,Nepal,Males,27414.5,32066.829999999994,2000s,10.218863825862606,Males_Physical inactivity,2.1965621846366106
Physical inactivity,Nepal,Females,33905.05,39520.600000000006,2000s,10.431348743522062,Females_Physical inactivity,2.797632760555934
Physical inactivity,Nepal,Males,28981.17,33410.96000000001,2000s,10.274436092298417,Males_Physical inactivity,2.3416468445152843
Physical inactivity,Nepal,Females,34625.72,39749.57,2000s,10.452380917346126,Females_Physical inactivity,2.864371870792782
Physical inactivity,Nepal,Males,30511.53,34580.06,2000s,10.325892697904337,Males_Physical inactivity,2.4833689430375814
Physical inactivity,Nepal,Females,34869.06,39441.42,2000s,10.459383860345016,Females_Physical inactivity,2.886906866123564
Physical inactivity,Nepal,Males,33143.25,37090.86,2000s,10.40862452657214,Males_Physical inactivity,2.7270847230652215
Physical inactivity,Nepal,Females,36275.3,40758.14,2000s,10.498919914463796,Females_Physical inactivity,3.0171345797504205
Physical inactivity,Nepal,Males,35976.72,39287.14,2000s,10.490655136958576,Males_Physical inactivity,2.9894839719347512
Physical inactivity,Nepal,Females,37459.85,41639.96,2000s,10.531051666610907,Females_Physical inactivity,3.126832240303876
Physical inactivity,Nepal,Males,38412.34,41030.34,2000s,10.556160074081191,Males_Physical inactivity,3.2150395128551073
Physical inactivity,Nepal,Females,38728.83,42663.33,2000s,10.564365383136913,Females_Physical inactivity,3.2443487126259605
Physical inactivity,Nepal,Males,41261.85,43339.939999999995,2000s,10.627717858403571,Males_Physical inactivity,3.478924178528721
Physical inactivity,Nepal,Females,39958.52,43733.45,2000s,10.595622220678333,Females_Physical inactivity,3.3582266546343
Physical inactivity,Nepal,Males,44310.86,45773.71,2000s,10.699007640292892,Males_Physical inactivity,3.761283947220708
Physical inactivity,Nepal,Females,41312.4,45088.87000000001,2000s,10.628942181530727,Females_Physical inactivity,3.483605464030369
Physical inactivity,Nepal,Males,46102.86,47383.520000000004,2000s,10.738651956499016,Males_Physical inactivity,3.9272357497717127
Physical inactivity,Nepal,Females,42521.32,46155.84999999999,2000s,10.657784393526198,Females_Physical inactivity,3.5955599579700794
Physical inactivity,Nepal,Males,49148.42,49884.37,2010s,10.802620324895308,Males_Physical inactivity,4.2092760242009755
Physical inactivity,Nepal,Females,44399.84,48051.42999999999,2010s,10.701013667160275,Females_Physical inactivity,3.7695241209879997
Physical inactivity,Nepal,Males,51040.21,51280.35999999999,2010s,10.840388624634219,Males_Physical inactivity,4.384469082542474
Physical inactivity,Nepal,Females,46191.61,49935.61,2010s,10.740575107565435,Females_Physical inactivity,3.9354546239214905
Physical inactivity,Nepal,Males,52276.39,52807.240000000005,2010s,10.864319243003033,Males_Physical inactivity,4.498948044192866
Physical inactivity,Nepal,Females,47871.75,52285.479999999996,2010s,10.776301727989502,Females_Physical inactivity,4.091047403797632
