Diseases & Risk Factors,Year,Country Name,Gender,Numeric,Lower Confidence Limit,Upper Confidence Limit
Cardiovascular diseases,2015,Nepal,Males,9.8325281,6.3049555,14.397444
Cardiovascular diseases,2015,Nepal,Females,8.0240488,4.8754926,12.031898
Cardiovascular diseases,2016,Nepal,Males,9.9055958,6.1608067,14.771141
Cardiovascular diseases,2016,Nepal,Females,7.7590985,4.5210471,11.954648
Cardiovascular diseases,2017,Nepal,Males,9.9842319,6.0093021,15.179674
Cardiovascular diseases,2017,Nepal,Females,7.5029397,4.1753454,11.952169
Cardiovascular diseases,2018,Nepal,Males,10.066348,5.8671055,15.629244
Cardiovascular diseases,2018,Nepal,Females,7.2543755,3.8521163,11.955624
Cardiovascular diseases,2019,Nepal,Males,10.152924,5.7083702,16.062082
Cardiovascular diseases,2019,Nepal,Females,7.0138774,3.5372355,11.892477
Cardiovascular diseases,2020,Nepal,Males,10.245381,5.5440526,16.510386
Cardiovascular diseases,2020,Nepal,Females,6.7823186,3.2279027,11.940207
Cardiovascular diseases,2021,Nepal,Males,10.344032,5.3143373,17.151251
Cardiovascular diseases,2021,Nepal,Females,6.5598273,2.9406846,12.026246
Cardiovascular diseases,2022,Nepal,Males,10.44835,5.1469116,17.739437
Cardiovascular diseases,2022,Nepal,Females,6.3460498,2.697094,12.111298
Cardiovascular diseases,2016,Nepal,Males,17.7,15.6,19.8
Cardiovascular diseases,2016,Nepal,Females,2.8,2.3,3.3
Cardiovascular diseases,2000,Nepal,Males,0.33,0,1.19
Cardiovascular diseases,2000,Nepal,Females,0.064,0,0.23
Cardiovascular diseases,2005,Nepal,Males,0.53,0,1.59
Cardiovascular diseases,2005,Nepal,Females,0.1,0,0.31
Cardiovascular diseases,2010,Nepal,Males,1.65,0.29,3.48
Cardiovascular diseases,2010,Nepal,Females,0.32,0.057,0.69
Cardiovascular diseases,2015,Nepal,Males,2.14,0.41,4.33
Cardiovascular diseases,2015,Nepal,Females,0.43,0.082,0.86
Cardiovascular diseases,2019,Nepal,Males,2.4,0.53,4.69
Cardiovascular diseases,2019,Nepal,Females,0.48,0.11,0.94
Diabetes,2000,Nepal,Males,633.3533,349.3784,1066.237
Diabetes,2000,Nepal,Females,712.2961,379.63,1195.106
Diabetes,2001,Nepal,Males,657.8481,363.4348,1108.371
Diabetes,2001,Nepal,Females,738.1061,397.4357,1233.302
Diabetes,2002,Nepal,Males,691.5483,381.2433,1170.181
Diabetes,2002,Nepal,Females,783.8958,420.9255,1305.057
Diabetes,2003,Nepal,Males,745.8525,412.7868,1251.97
Diabetes,2003,Nepal,Females,827.5859,447.0789,1366.041
Diabetes,2004,Nepal,Males,803.8176,446.2125,1344.823
Diabetes,2004,Nepal,Females,849.761,460.2876,1400.792
Diabetes,2005,Nepal,Males,902.0499,501.8228,1500.448
Diabetes,2005,Nepal,Females,904.5076,488.7445,1483.856
Diabetes,2006,Nepal,Males,1001.485,560.5101,1655.354
Diabetes,2006,Nepal,Females,966.7264,522.4137,1579.64
Diabetes,2007,Nepal,Males,1085.431,610.1398,1768.804
Diabetes,2007,Nepal,Females,1037.765,559.8369,1699.355
Diabetes,2008,Nepal,Males,1195.219,674.4504,1945.879
Diabetes,2008,Nepal,Females,1114.974,600.845,1826.014
Diabetes,2009,Nepal,Males,1326.661,747.3815,2158.434
Diabetes,2009,Nepal,Females,1194.969,641.8986,1966.434
Diabetes,2010,Nepal,Males,1422.245,798.3306,2321.235
Diabetes,2010,Nepal,Females,1276.807,684.2466,2110.285
Diabetes,2011,Nepal,Males,1555.731,873.2428,2545.263
Diabetes,2011,Nepal,Females,1395.943,741.0471,2305.611
Diabetes,2012,Nepal,Males,1658.947,931.8553,2726.214
Diabetes,2012,Nepal,Females,1518.504,801.3853,2515.126
Diabetes,2013,Nepal,Males,1737.285,971.1642,2861.679
Diabetes,2013,Nepal,Females,1629.714,856.1044,2715.898
Diabetes,2014,Nepal,Males,1823.492,1009.774,3022.832
Diabetes,2014,Nepal,Females,1750.591,916.5071,2939.272
Diabetes,2015,Nepal,Males,1870.263,1038.353,3117.864
Diabetes,2015,Nepal,Females,1843.425,966.6326,3103.665
Diabetes,2016,Nepal,Males,1902.02,1052.655,3176.08
Diabetes,2016,Nepal,Females,1968.548,1020.9,3330.183
Diabetes,2017,Nepal,Males,1965.633,1080.304,3297.386
Diabetes,2017,Nepal,Females,2068.175,1066.404,3504.776
Diabetes,2018,Nepal,Males,2057.763,1124.266,3457.268
Diabetes,2018,Nepal,Females,2172.51,1113.424,3684.536
Diabetes,2019,Nepal,Males,2135.681,1160.956,3587.979
Diabetes,2019,Nepal,Females,2256.062,1150.212,3844.843
Diabetes,2000,Nepal,Males,11.14325802,no data,no data
Diabetes,2000,Nepal,Females,12.64576361,no data,no data
Diabetes,2001,Nepal,Males,11.2396191,no data,no data
Diabetes,2001,Nepal,Females,12.70725538,no data,no data
Diabetes,2002,Nepal,Males,11.64866519,no data,no data
Diabetes,2002,Nepal,Females,12.93012441,no data,no data
Diabetes,2003,Nepal,Males,12.24074113,no data,no data
Diabetes,2003,Nepal,Females,13.27294282,no data,no data
Diabetes,2004,Nepal,Males,12.705488,no data,no data
Diabetes,2004,Nepal,Females,13.4002744,no data,no data
Diabetes,2005,Nepal,Males,13.61618111,no data,no data
Diabetes,2005,Nepal,Females,13.93794801,no data,no data
Diabetes,2006,Nepal,Males,14.45364012,no data,no data
Diabetes,2006,Nepal,Females,14.32126701,no data,no data
Diabetes,2007,Nepal,Males,15.05285696,no data,no data
Diabetes,2007,Nepal,Females,14.81487831,no data,no data
Diabetes,2008,Nepal,Males,15.93672671,no data,no data
Diabetes,2008,Nepal,Females,15.45396003,no data,no data
Diabetes,2009,Nepal,Males,17.04389228,no data,no data
Diabetes,2009,Nepal,Females,16.19699385,no data,no data
Diabetes,2010,Nepal,Males,17.79139517,no data,no data
Diabetes,2010,Nepal,Females,17.05140914,no data,no data
Diabetes,2011,Nepal,Males,19.04989989,no data,no data
Diabetes,2011,Nepal,Females,17.95655024,no data,no data
Diabetes,2012,Nepal,Males,20.11898248,no data,no data
Diabetes,2012,Nepal,Females,18.89871071,no data,no data
Diabetes,2013,Nepal,Males,20.979462,no data,no data
Diabetes,2013,Nepal,Females,19.73154369,no data,no data
Diabetes,2014,Nepal,Males,21.95078204,no data,no data
Diabetes,2014,Nepal,Females,20.72782617,no data,no data
Diabetes,2015,Nepal,Males,22.36699696,no data,no data
Diabetes,2015,Nepal,Females,21.47458049,no data,no data
Diabetes,2016,Nepal,Males,22.5102115,no data,no data
Diabetes,2016,Nepal,Females,22.02135677,no data,no data
Diabetes,2017,Nepal,Males,22.81230321,no data,no data
Diabetes,2017,Nepal,Females,22.27428155,no data,no data
Diabetes,2018,Nepal,Males,23.29858361,no data,no data
Diabetes,2018,Nepal,Females,22.6348205,no data,no data
Diabetes,2019,Nepal,Males,23.58167581,no data,no data
Diabetes,2019,Nepal,Females,22.87712279,no data,no data
Diabetes,2000,Nepal,Males,73.15935185,no data,no data
Diabetes,2000,Nepal,Females,43.82943983,no data,no data
Diabetes,2001,Nepal,Males,71.45842685,no data,no data
Diabetes,2001,Nepal,Females,41.2577115,no data,no data
Diabetes,2002,Nepal,Males,67.75805304,no data,no data
Diabetes,2002,Nepal,Females,40.77330601,no data,no data
Diabetes,2003,Nepal,Males,65.26370576,no data,no data
Diabetes,2003,Nepal,Females,39.62633737,no data,no data
Diabetes,2004,Nepal,Males,64.11031584,no data,no data
Diabetes,2004,Nepal,Females,38.91904192,no data,no data
Diabetes,2005,Nepal,Males,62.98795031,no data,no data
Diabetes,2005,Nepal,Females,39.36332133,no data,no data
Diabetes,2006,Nepal,Males,61.32279386,no data,no data
Diabetes,2006,Nepal,Females,38.39926666,no data,no data
Diabetes,2007,Nepal,Males,59.33899342,no data,no data
Diabetes,2007,Nepal,Females,38.45971819,no data,no data
Diabetes,2008,Nepal,Males,58.06732989,no data,no data
Diabetes,2008,Nepal,Females,38.89479061,no data,no data
Diabetes,2009,Nepal,Males,57.8047686,no data,no data
Diabetes,2009,Nepal,Females,39.6453764,no data,no data
Diabetes,2010,Nepal,Males,57.16463595,no data,no data
Diabetes,2010,Nepal,Females,40.48435244,no data,no data
Diabetes,2011,Nepal,Males,55.94944883,no data,no data
Diabetes,2011,Nepal,Females,39.60665892,no data,no data
Diabetes,2012,Nepal,Males,54.89148903,no data,no data
Diabetes,2012,Nepal,Females,38.93484862,no data,no data
Diabetes,2013,Nepal,Males,53.93195884,no data,no data
Diabetes,2013,Nepal,Females,38.33462958,no data,no data
Diabetes,2014,Nepal,Males,53.33850718,no data,no data
Diabetes,2014,Nepal,Females,38.22077897,no data,no data
Diabetes,2015,Nepal,Males,52.84806352,no data,no data
Diabetes,2015,Nepal,Females,38.17055855,no data,no data
Diabetes,2016,Nepal,Males,51.87020718,no data,no data
Diabetes,2016,Nepal,Females,37.16207932,no data,no data
Diabetes,2017,Nepal,Males,51.58053286,no data,no data
Diabetes,2017,Nepal,Females,36.6030143,no data,no data
Diabetes,2018,Nepal,Males,51.68911041,no data,no data
Diabetes,2018,Nepal,Females,36.44083849,no data,no data
Diabetes,2019,Nepal,Males,51.79465735,no data,no data
Diabetes,2019,Nepal,Females,36.40401664,no data,no data
Diabetes,2000,Nepal,Males,8.3,5.5,11.5
Diabetes,2000,Nepal,Females,6.7,4.5,9.4
Diabetes,2001,Nepal,Males,8.6,5.9,11.8
Diabetes,2001,Nepal,Females,7.0,4.7,9.7
Diabetes,2002,Nepal,Males,8.9,6.1,12.1
Diabetes,2002,Nepal,Females,7.2,4.9,9.9
Diabetes,2003,Nepal,Males,9.2,6.4,12.3
Diabetes,2003,Nepal,Females,7.4,5.1,10.1
Diabetes,2004,Nepal,Males,9.4,6.6,12.6
Diabetes,2004,Nepal,Females,7.6,5.2,10.3
Diabetes,2005,Nepal,Males,9.7,6.9,12.9
Diabetes,2005,Nepal,Females,7.8,5.4,10.5
Diabetes,2006,Nepal,Males,9.9,7.1,13.2
Diabetes,2006,Nepal,Females,8.0,5.6,10.8
Diabetes,2007,Nepal,Males,10.2,7.3,13.6
Diabetes,2007,Nepal,Females,8.2,5.7,11.1
Diabetes,2008,Nepal,Males,10.4,7.3,14
Diabetes,2008,Nepal,Females,8.3,5.8,11.4
Diabetes,2009,Nepal,Males,10.6,7.4,14.4
Diabetes,2009,Nepal,Females,8.5,5.9,11.7
Diabetes,2010,Nepal,Males,10.8,7.4,14.8
Diabetes,2010,Nepal,Females,8.7,5.9,12.2
Diabetes,2011,Nepal,Males,11.0,7.3,15.4
Diabetes,2011,Nepal,Females,8.9,5.8,12.7
Diabetes,2012,Nepal,Males,11.3,7.2,16.1
Diabetes,2012,Nepal,Females,9.1,5.8,13.4
Diabetes,2013,Nepal,Males,11.5,7,16.9
Diabetes,2013,Nepal,Females,9.3,5.7,14.1
Diabetes,2014,Nepal,Males,11.7,6.8,17.6
Diabetes,2014,Nepal,Females,9.5,5.5,14.8
Diabetes,2000,Nepal,Males,13.315749,10.815494,16.023315
Diabetes,2000,Nepal,Females,7.8367531,6.7638524,8.9915439
Diabetes,2001,Nepal,Males,13.812247,11.384387,16.395475
Diabetes,2001,Nepal,Females,8.561819,7.4872777,9.7396314
Diabetes,2002,Nepal,Males,14.314619,11.996442,16.777995
Diabetes,2002,Nepal,Females,9.3378507,8.2786351,10.517507
Diabetes,2003,Nepal,Males,14.822383,12.601283,17.14116
Diabetes,2003,Nepal,Females,10.161416,9.0835087,11.353511
Diabetes,2004,Nepal,Males,15.33093,13.219202,17.589773
Diabetes,2004,Nepal,Females,11.030283,9.9347562,12.227175
Diabetes,2005,Nepal,Males,15.842168,13.815568,17.969044
Diabetes,2005,Nepal,Females,11.943939,10.848064,13.155714
Diabetes,2006,Nepal,Males,16.358103,14.38978,18.414342
Diabetes,2006,Nepal,Females,12.906557,11.804686,14.131533
Diabetes,2007,Nepal,Males,16.883792,15.010118,18.843707
Diabetes,2007,Nepal,Females,13.921565,12.804744,15.152787
Diabetes,2008,Nepal,Males,17.423847,15.649365,19.288205
Diabetes,2008,Nepal,Females,14.990376,13.853475,16.207181
Diabetes,2009,Nepal,Males,17.986012,16.298607,19.775966
Diabetes,2009,Nepal,Females,16.112368,14.969829,17.329104
Diabetes,2010,Nepal,Males,18.566833,16.942406,20.281959
Diabetes,2010,Nepal,Females,17.285657,16.129383,18.502443
Diabetes,2011,Nepal,Males,19.168133,17.591201,20.824112
Diabetes,2011,Nepal,Females,18.510586,17.324618,19.75248
Diabetes,2012,Nepal,Males,19.793694,18.28302,21.368048
Diabetes,2012,Nepal,Females,19.787319,18.569471,21.057978
Diabetes,2013,Nepal,Males,20.442696,18.955769,21.980193
Diabetes,2013,Nepal,Females,21.112159,19.870098,22.402287
Diabetes,2014,Nepal,Males,21.111789,19.60029,22.615682
Diabetes,2014,Nepal,Females,22.478484,21.176156,23.836784
Diabetes,2015,Nepal,Males,21.805578,20.268343,23.367792
Diabetes,2015,Nepal,Females,23.881079,22.491309,25.325292
Diabetes,2016,Nepal,Males,22.522643,20.903142,24.171209
Diabetes,2016,Nepal,Females,25.310677,23.792209,26.893419
Diabetes,2017,Nepal,Males,23.258881,21.499144,25.047928
Diabetes,2017,Nepal,Females,26.758176,25.084281,28.514081
Diabetes,2018,Nepal,Males,24.003042,22.017825,26.00624
Diabetes,2018,Nepal,Females,28.216225,26.33521,30.192131
Diabetes,2019,Nepal,Males,24.754195,22.464047,27.036825
Diabetes,2019,Nepal,Females,29.683644,27.492541,31.929216
Diabetes,2020,Nepal,Males,25.517389,22.966015,28.121698
Diabetes,2020,Nepal,Females,31.162697,28.670275,33.696708
Diabetes,2021,Nepal,Males,26.293293,23.419584,29.286778
Diabetes,2021,Nepal,Females,32.651377,29.816592,35.522076
Diabetes,2022,Nepal,Males,27.077457,23.769698,30.509678
Diabetes,2022,Nepal,Females,34.145439,30.975172,37.325117
Diabetes,2000,Nepal,Males,1.1222075,0.73368037,1.6451338
Diabetes,2000,Nepal,Females,1.3087627,1.0187143,1.6461726
Diabetes,2001,Nepal,Males,1.2143802,0.81707984,1.7342409
Diabetes,2001,Nepal,Females,1.4488197,1.1489158,1.7955309
Diabetes,2002,Nepal,Males,1.3126868,0.9043647,1.838026
Diabetes,2002,Nepal,Females,1.6020998,1.289687,1.9540176
Diabetes,2003,Nepal,Males,1.4172157,1.0065051,1.9435979
Diabetes,2003,Nepal,Females,1.7688766,1.4503688,2.1345412
Diabetes,2004,Nepal,Males,1.5275706,1.109239,2.055232
Diabetes,2004,Nepal,Females,1.9495782,1.6197868,2.327995
Diabetes,2005,Nepal,Males,1.6436342,1.2203344,2.1660917
Diabetes,2005,Nepal,Females,2.1452757,1.8010616,2.534957
Diabetes,2006,Nepal,Males,1.7656859,1.3344919,2.2727381
Diabetes,2006,Nepal,Females,2.3581944,1.9999176,2.7570657
Diabetes,2007,Nepal,Males,1.8935692,1.4575895,2.3931086
Diabetes,2007,Nepal,Females,2.5910668,2.2162016,3.0083016
Diabetes,2008,Nepal,Males,2.0267623,1.5986381,2.5239237
Diabetes,2008,Nepal,Females,2.84486,2.4568995,3.2725789
Diabetes,2009,Nepal,Males,2.1650964,1.7354606,2.6667327
Diabetes,2009,Nepal,Females,3.1205762,2.7172778,3.5639066
Diabetes,2010,Nepal,Males,2.3083813,1.8762762,2.8102331
Diabetes,2010,Nepal,Females,3.4187622,2.9971046,3.8859785
Diabetes,2011,Nepal,Males,2.457181,2.0227067,2.956542
Diabetes,2011,Nepal,Females,3.7405357,3.2907933,4.2318445
Diabetes,2012,Nepal,Males,2.6134796,2.1776788,3.1140983
Diabetes,2012,Nepal,Females,4.0875275,3.6117405,4.6052959
Diabetes,2013,Nepal,Males,2.7782565,2.3284869,3.2928728
Diabetes,2013,Nepal,Females,4.4605039,3.9489754,5.0134536
Diabetes,2014,Nepal,Males,2.9528633,2.4808774,3.476898
Diabetes,2014,Nepal,Females,4.8593011,4.3050118,5.4522414
Diabetes,2015,Nepal,Males,3.1400323,2.6486598,3.6826991
Diabetes,2015,Nepal,Females,5.2847493,4.6776228,5.9470586
Diabetes,2016,Nepal,Males,3.3406682,2.8041465,3.9380644
Diabetes,2016,Nepal,Females,5.7353109,5.0538115,6.4845376
Diabetes,2017,Nepal,Males,3.5530187,2.9499887,4.2266116
Diabetes,2017,Nepal,Females,6.207538,5.421282,7.0512801
Diabetes,2018,Nepal,Males,3.7754238,3.0886794,4.5543194
Diabetes,2018,Nepal,Females,6.6978857,5.7896595,7.7024907
Diabetes,2019,Nepal,Males,4.0092252,3.2176357,4.9304169
Diabetes,2019,Nepal,Females,7.2070643,6.1209392,8.385437
Diabetes,2020,Nepal,Males,4.2564709,3.3376828,5.3304199
Diabetes,2020,Nepal,Females,7.7377416,6.4801775,9.1292039
Diabetes,2021,Nepal,Males,4.518158,3.4474626,5.8071919
Diabetes,2021,Nepal,Females,8.2908548,6.7924991,9.9547297
Diabetes,2022,Nepal,Males,4.7943171,3.5320148,6.3047349
Diabetes,2022,Nepal,Females,8.8657387,7.1349517,10.825054
Diabetes,2000,Nepal,Males,0.44813612,0.10508458,1.1830838
Diabetes,2000,Nepal,Females,0.65277889,0.24725196,1.353405
Diabetes,2001,Nepal,Males,0.47722571,0.11895532,1.2304556
Diabetes,2001,Nepal,Females,0.70194611,0.28350067,1.4094569
Diabetes,2002,Nepal,Males,0.50724605,0.13570506,1.2624227
Diabetes,2002,Nepal,Females,0.75434572,0.31913419,1.4702629
Diabetes,2003,Nepal,Males,0.53742095,0.15356389,1.307715
Diabetes,2003,Nepal,Females,0.80990763,0.35978563,1.5211216
Diabetes,2004,Nepal,Males,0.56670322,0.16921074,1.3368565
Diabetes,2004,Nepal,Females,0.86738039,0.40431805,1.5889395
Diabetes,2005,Nepal,Males,0.59345029,0.1915197,1.3668708
Diabetes,2005,Nepal,Females,0.92550358,0.44969083,1.6474666
Diabetes,2006,Nepal,Males,0.61745048,0.20938811,1.3804642
Diabetes,2006,Nepal,Females,0.98253908,0.49689854,1.7080486
Diabetes,2007,Nepal,Males,0.63843615,0.22595997,1.3985218
Diabetes,2007,Nepal,Females,1.039061,0.53829825,1.7885668
Diabetes,2008,Nepal,Males,0.65606735,0.23881514,1.408829
Diabetes,2008,Nepal,Females,1.0922398,0.57985708,1.8500403
Diabetes,2009,Nepal,Males,0.67129843,0.25274488,1.3945545
Diabetes,2009,Nepal,Females,1.1403972,0.61273202,1.8896459
Diabetes,2010,Nepal,Males,0.68499399,0.26713011,1.4024376
Diabetes,2010,Nepal,Females,1.1852333,0.65320674,1.9459957
Diabetes,2011,Nepal,Males,0.69744359,0.28094708,1.3978139
Diabetes,2011,Nepal,Females,1.2287113,0.67841508,2.0184066
Diabetes,2012,Nepal,Males,0.71009141,0.29107649,1.3996331
Diabetes,2012,Nepal,Females,1.2726649,0.70129544,2.0880356
Diabetes,2013,Nepal,Males,0.72300793,0.30022147,1.4123611
Diabetes,2013,Nepal,Females,1.3181021,0.72254715,2.1661518
Diabetes,2014,Nepal,Males,0.73590311,0.30347416,1.4439943
Diabetes,2014,Nepal,Females,1.3647877,0.73169228,2.2710826
Diabetes,2015,Nepal,Males,0.7490776,0.30477536,1.4762694
Diabetes,2015,Nepal,Females,1.4120102,0.73869084,2.3970781
Diabetes,2016,Nepal,Males,0.76288776,0.29510933,1.5362652
Diabetes,2016,Nepal,Females,1.4612723,0.73170359,2.5164889
Diabetes,2017,Nepal,Males,0.77991378,0.28473479,1.6078288
Diabetes,2017,Nepal,Females,1.514492,0.72527025,2.6819987
Diabetes,2018,Nepal,Males,0.80143102,0.27069803,1.7358109
Diabetes,2018,Nepal,Females,1.5717091,0.71170018,2.8554177
Diabetes,2019,Nepal,Males,0.82798069,0.24810696,1.8872783
Diabetes,2019,Nepal,Females,1.6342495,0.69024879,3.0592756
Diabetes,2020,Nepal,Males,0.85955672,0.2276713,2.048224
Diabetes,2020,Nepal,Females,1.7022947,0.65766303,3.3039074
Diabetes,2021,Nepal,Males,0.89628976,0.20498654,2.2771318
Diabetes,2021,Nepal,Females,1.7777901,0.62447675,3.5836261
Diabetes,2022,Nepal,Males,0.94182314,0.17933259,2.5986919
Diabetes,2022,Nepal,Females,1.8632505,0.59890375,3.9410766
Diabetes,2000,Nepal,Males,74.2,61.6,86.8
Diabetes,2000,Nepal,Females,55.2,49.7,60.8
Diabetes,2005,Nepal,Males,67.5,56.7,78.3
Diabetes,2005,Nepal,Females,41.5,33.6,49.4
Diabetes,2007,Nepal,Males,64.1,52.9,75.2
Diabetes,2007,Nepal,Females,35.7,28.6,42.8
Diabetes,2010,Nepal,Males,59.9,49.7,70.2
Diabetes,2010,Nepal,Females,28.1,22.4,33.9
Diabetes,2015,Nepal,Males,53.6,44.7,62.4
Diabetes,2015,Nepal,Females,18.9,15.7,22.2
Diabetes,2020,Nepal,Males,47.8,38.3,57.4
Diabetes,2020,Nepal,Females,12.7,9.8,15.7
Diabetes,2021,Nepal,Males,46.8,38.1,55.6
Diabetes,2021,Nepal,Females,11.9,9.6,14.2
Diabetes,2022,Nepal,Males,45.7,36.6,54.8
Diabetes,2022,Nepal,Females,10.9,8.5,13.4
Diabetes,2000,Nepal,Males,9.1896076,4.3221116,15.970362
Diabetes,2000,Nepal,Females,13.61928,6.5029993,23.327654
Diabetes,2001,Nepal,Males,9.2189293,4.5322556,15.562259
Diabetes,2001,Nepal,Females,13.140811,6.5313282,22.00705
Diabetes,2002,Nepal,Males,9.2515068,4.7448902,15.194421
Diabetes,2002,Nepal,Females,12.678263,6.5564609,20.794514
Diabetes,2003,Nepal,Males,9.2869816,4.9474082,14.938336
Diabetes,2003,Nepal,Females,12.230494,6.5630064,19.644564
Diabetes,2004,Nepal,Males,9.3241529,5.168395,14.673899
Diabetes,2004,Nepal,Females,11.796906,6.5685668,18.467804
Diabetes,2005,Nepal,Males,9.3625984,5.3798428,14.46504
Diabetes,2005,Nepal,Females,11.377824,6.5901213,17.492025
Diabetes,2006,Nepal,Males,9.4026823,5.5657439,14.196128
Diabetes,2006,Nepal,Females,10.974634,6.5607014,16.548307
Diabetes,2007,Nepal,Males,9.4440136,5.8010693,13.993759
Diabetes,2007,Nepal,Females,10.588573,6.5051117,15.70126
Diabetes,2008,Nepal,Males,9.4857368,6.0312171,13.822031
Diabetes,2008,Nepal,Females,10.21871,6.3899331,14.891556
Diabetes,2009,Nepal,Males,9.5277023,6.1759863,13.768944
Diabetes,2009,Nepal,Females,9.8642511,6.3096924,14.260904
Diabetes,2010,Nepal,Males,9.5697918,6.3486485,13.747469
Diabetes,2010,Nepal,Females,9.5241861,6.1932983,13.683699
Diabetes,2011,Nepal,Males,9.6129189,6.429513,13.784649
Diabetes,2011,Nepal,Females,9.1980619,5.9981318,13.118876
Diabetes,2012,Nepal,Males,9.6596251,6.4483852,13.756514
Diabetes,2012,Nepal,Females,8.8857441,5.7719493,12.713237
Diabetes,2013,Nepal,Males,9.7108088,6.4402208,13.977927
Diabetes,2013,Nepal,Females,8.5865459,5.5305352,12.465281
Diabetes,2014,Nepal,Males,9.7676287,6.4137092,14.200907
Diabetes,2014,Nepal,Females,8.2994366,5.1859584,12.204605
Diabetes,2015,Nepal,Males,9.8325281,6.3049555,14.397444
Diabetes,2015,Nepal,Females,8.0240488,4.8754926,12.031898
Diabetes,2016,Nepal,Males,9.9055958,6.1608067,14.771141
Diabetes,2016,Nepal,Females,7.7590985,4.5210471,11.954648
Diabetes,2017,Nepal,Males,9.9842319,6.0093021,15.179674
Diabetes,2017,Nepal,Females,7.5029397,4.1753454,11.952169
Diabetes,2018,Nepal,Males,10.066348,5.8671055,15.629244
Diabetes,2018,Nepal,Females,7.2543755,3.8521163,11.955624
